x,50.xy,Ycalc,Diff,Gd2O3,UO2
43.5,63,53.4488886,9.55111143,0.830745483,0.44452207
43.52,54,53.4772504,0.522749565,0.830540284,0.448908466
43.54,50,53.5060345,-3.50603453,0.830738179,0.453360105
43.56,52,53.5352189,-1.5352189,0.831316314,0.457878288
43.58,59,53.564784,5.43521603,0.832254193,0.462464349
43.6,61,53.5947123,7.40528768,0.833533432,0.467119652
43.62,46,53.6249884,-7.62498845,0.835137533,0.4718456
43.64,53,53.6555986,-0.655598596,0.837051693,0.476643629
43.66,59,53.6865306,5.31346945,0.839262633,0.481515211
43.68,61,53.7177735,7.28222648,0.841758447,0.486461859
43.7,54,53.749318,0.250681995,0.844528474,0.491485122
43.72,60,53.7811557,6.21884435,0.847563178,0.49658659
43.74,56,53.8132792,2.1867208,0.850854045,0.501767895
43.76,49,53.8456823,-4.84568234,0.854393497,0.507030713
43.78,69,53.8783597,15.1216403,0.858174806,0.51237676
43.8,49,53.911358,-4.91135804,0.862243432,0.517807803
43.82,54,53.9447118,0.0552881595,0.866632361,0.523325651
43.84,61,53.9781877,7.02181226,0.871106772,0.528932166
43.86,56,54.0119239,1.98807607,0.87580334,0.534629255
43.88,58,54.0459186,3.95408141,0.880718671,0.540418882
43.9,56,54.0801705,1.9198295,0.885849903,0.54630306
43.92,53,54.1146789,-1.11467887,0.891194566,0.55228386
43.94,56,54.1495308,1.85046918,0.896838021,0.558363409
43.96,55,54.1848787,0.815121302,0.902930823,0.564543893
43.98,51,54.220159,-3.22015899,0.908907578,0.570827557
44,58,54.2556981,3.74430195,0.915092713,0.577216713
44.02,61,54.2914976,6.70850243,0.921485909,0.583713733
44.04,47,54.3275596,-7.32755964,0.928087198,0.59032106
44.06,59,54.3638868,4.63611323,0.934896945,0.597041205
44.08,43,54.4004819,-11.4004819,0.94191584,0.603876751
44.1,51,54.4373482,-3.43734822,0.949144885,0.610830354
44.12,55,54.4744895,0.525510506,0.956585383,0.61790475
44.14,47,54.5119097,-7.51190974,0.964238932,0.625102752
44.16,58,54.5496134,3.45038662,0.97210742,0.632427257
44.18,56,54.5876052,1.4123948,0.980193018,0.639881245
44.2,76,54.6258904,21.3741096,0.988498175,0.647467787
44.22,54,54.6644744,-0.664474397,0.99702562,0.655190044
44.24,62,54.7033632,7.2966368,1.00577836,0.663051273
44.26,66,54.7425631,11.2574369,1.01475966,0.671054827
44.28,51,54.7820806,-3.78208063,1.0239731,0.679204164
44.3,60,54.8219229,5.17807705,1.03342249,0.687502845
44.32,56,54.8664475,1.13355251,1.04311196,0.700304578
44.34,59,54.9861788,4.01382119,1.05304591,0.788129864
44.36,43,55.354631,-12.354631,1.06322904,1.12448846
44.38,68,55.400801,12.599199,1.07366632,1.13837268
44.4,59,55.447427,3.55257297,1.08436306,1.15251571
44.42,58,55.4945207,2.50547927,1.09532486,1.16692403
44.44,61,55.5420944,5.4579056,1.10655764,1.18160431
44.46,53,55.5901608,-2.59016084,1.11806767,1.19656345
44.48,62,55.6387334,6.36126656,1.12986156,1.21180855
44.5,53,55.6878261,-2.68782615,1.14194626,1.22734696
44.52,59,55.7374535,3.26254645,1.15432912,1.24318624
44.54,46,55.7876308,-9.78763085,1.16701785,1.25933422
44.56,45,55.8383739,-10.8383739,1.1800206,1.27579898
44.58,57,55.8896994,1.11030065,1.19334593,1.29258885
44.6,72,55.9416244,16.0583756,1.20700284,1.30971246
44.62,63,55.9941672,7.00583278,1.22100082,1.32717871
44.64,64,56.0473466,7.95265342,1.23534986,1.34499681
44.66,49,56.1011822,-7.10118222,1.25006046,1.36317628
44.68,56,56.1556947,-0.155694726,1.26514371,1.38172695
44.7,58,56.2109056,1.78909437,1.28061127,1.40065901
44.72,52,56.2668374,-4.26683743,1.29647544,1.41998299
44.74,52,56.3235137,-4.32351369,1.3127492,1.43970978
44.76,55,56.3809591,-1.38095906,1.32944624,1.45985066
44.78,65,56.4391994,8.56080062,1.34658105,1.4804173
44.8,51,56.4982617,-5.49826172,1.36416892,1.5014218
44.82,57,56.5581745,0.441825519,1.38222604,1.52287668
44.84,61,56.6189675,4.38103252,1.40076958,1.54479491
44.86,64,56.6806721,7.31932794,1.41981772,1.56718993
44.88,65,56.7433211,8.25667886,1.43938978,1.59007569
44.9,57,56.8069494,0.193050592,1.4595063,1.61346662
44.92,64,56.8715934,7.12840659,1.48018914,1.63737772
44.94,46,56.9372918,-10.9372918,1.50146175,1.66182452
44.96,55,57.0040906,-2.00409063,1.52335427,1.68682315
44.98,45,57.0717574,-12.0717574,1.54561781,1.71239037
45,71,57.1390579,13.8609421,1.56700121,1.73854354
45.02,59,57.2047263,1.79527369,1.58622063,1.76530072
45.04,61,57.2638509,3.73614906,1.59834612,1.79268066
45.06,63,57.3164707,5.68352928,1.60339736,1.82070285
45.08,50,57.3909313,-7.3909313,1.62970005,1.84938753
45.1,48,57.4668503,-9.46685032,1.65685107,1.87875577
45.12,64,57.5442945,6.45570548,1.68489553,1.90882947
45.14,55,57.6233355,-2.62333548,1.71388251,1.93963142
45.16,58,57.7040502,0.295949776,1.74386562,1.97118532
45.18,54,57.7865218,-3.78652182,1.77490352,2.00351588
45.2,56,57.8709835,-1.87098349,1.807204,2.0366488
45.22,58,57.9603256,0.039674427,1.84363091,2.07061086
45.24,64,58.0486475,5.95135246,1.87825608,2.10542998
45.26,60,58.1391357,1.86086426,1.91423703,2.14113525
45.28,61,58.2319172,2.76808277,1.95167078,2.17775701
45.3,51,58.3271319,-7.3271319,1.99066582,2.21532692
45.32,73,58.4249344,14.5750656,2.0313441,2.25387801
45.34,67,58.5254967,8.47450327,2.07384327,2.29344476
45.36,53,58.6290107,-5.62901072,2.11831955,2.33406319
45.38,46,58.7356919,-12.7356919,2.1649511,2.37577092
45.4,50,58.8457838,-8.84578377,2.21394226,2.41860727
45.42,60,58.9595626,1.04043739,2.26552858,2.46261336
45.44,63,59.0773441,3.92265592,2.31998294,2.5078322
45.46,50,59.1994904,-9.19949044,2.37762285,2.55430877
45.48,58,59.3264192,-1.32641925,2.43881904,2.6020902
45.5,58,59.4586134,-1.45861339,2.5040053,2.65122581
45.52,62,59.5966323,2.40336773,2.57368961,2.70176731
45.54,63,59.7411239,3.25887611,2.64846605,2.75376886
45.56,65,59.8928374,5.10716262,2.72902717,2.8072873
45.58,64,60.0525892,3.94741082,2.81613005,2.86238224
45.6,74,60.2207852,13.7792148,2.91011831,2.91911624
45.62,54,60.3977167,-6.39771665,3.01121765,2.97755502
45.64,58,60.5794142,-2.57941421,3.11538998,3.03776763
45.66,69,60.7810081,8.21899188,3.23769324,3.09982662
45.68,64,60.9982912,3.00170876,3.37384418,3.16380833
45.7,55,61.2309134,-6.23091345,3.52341261,3.22979307
45.72,81,61.4798599,19.5201401,3.68729939,3.29786538
45.74,69,61.7455163,7.25448373,3.86580136,3.36811434
45.76,83,62.0272029,20.9727971,4.05814526,3.44063381
45.78,55,62.3225734,-7.32257336,4.26188582,3.51552279
45.8,51,62.6269899,-11.6269899,4.47228118,3.59288571
45.82,64,62.9331604,1.06683963,4.6819291,3.67283285
45.84,73,63.2314873,9.7685127,4.88111587,3.75548069
45.86,69,63.5115344,5.48846564,5.05928225,3.84095238
45.88,57,63.7644989,-6.76449891,5.2074956,3.92937813
45.9,74,63.9857017,10.0142983,5.3209391,4.0208958
45.92,65,64.1756381,0.824361945,5.39996219,4.11565136
45.94,69,64.3388722,4.66112776,5.44897478,4.21379951
45.96,65,64.481588,0.518411968,5.47399677,4.31550432
45.98,59,64.6094708,-5.60947084,5.48053966,4.42093991
46,57,64.7270431,-7.72704307,5.47294118,4.53029117
46.02,68,64.8382974,3.16170263,5.45499766,4.64375464
46.04,73,64.9476225,8.05237753,5.43088904,4.76153933
46.06,62,65.0601233,-3.06012329,5.40549798,4.88386771
46.08,68,65.1811743,2.81882566,5.38396218,5.0109768
46.1,64,65.3156583,-1.31565832,5.37091189,5.14311927
46.12,68,65.4673993,2.53260072,5.36990174,5.28056472
46.14,55,65.6389917,-10.6389917,5.38323852,5.42360108
46.16,78,65.8319453,12.1680547,5.41212438,5.57253612
46.18,67,66.0469733,0.953026734,5.45694341,5.72769908
46.2,54,66.2842901,-12.2842901,5.51755784,5.88944255
46.22,76,66.5438554,9.45614463,5.59354938,6.05814445
46.24,65,66.825547,-1.82554699,5.68439077,6.23421025
46.26,78,67.1292753,10.8707247,5.78955703,6.41807545
46.28,81,67.4550521,13.5449479,5.90859197,6.61020826
46.3,89,67.8030307,21.1969693,6.04114503,6.81111259
46.32,57,68.1735269,-11.1735269,6.18698941,7.02133142
46.34,68,68.5670304,-0.567030416,6.34602932,7.24145043
46.36,65,68.9842101,-3.98421009,6.51830114,7.47210217
46.38,71,69.4259165,1.57408351,6.70397172,7.71397058
46.4,77,69.8931844,7.10681555,6.90333562,7.96779614
46.42,79,70.3872362,8.61276382,7.11681254,8.23438152
46.44,73,70.9094879,2.09051208,7.3449476,8.51459804
46.46,68,71.4616597,-3.46165975,7.58851395,8.80939279
46.48,68,72.0454,-4.04540002,7.8481292,9.11979672
46.5,67,72.6627715,-5.66277149,8.12473237,9.44693371
46.52,77,73.3160992,3.68390076,8.41942168,9.79203083
46.54,79,74.0079195,4.99208053,8.73339162,10.1564299
46.56,77,74.7410481,2.25895194,9.06798842,10.5416008
46.58,111,75.5186083,35.4813917,9.42472284,10.9491563
46.6,92,76.3440635,15.6559365,9.80528577,11.3808688
46.62,86,77.2212553,8.77874468,10.2115669,11.8386906
46.64,77,78.1544478,-1.15444783,10.6456768,12.3247752
46.66,83,79.1483794,3.85162064,11.1099731,12.8415037
46.68,99,80.2083222,18.7916778,11.6070906,13.3915136
46.7,78,81.340152,-3.34015205,12.1399767,13.9777333
46.72,123,82.5504292,40.4495708,12.7119335,14.6034213
46.74,89,83.8464923,5.15350772,13.3266653,15.272212
46.76,98,85.2365688,12.7634312,13.9883361,15.988169
46.78,103,86.7299036,16.2700964,14.7016355,16.7558479
46.8,89,88.3369108,0.663089211,15.4718571,17.5803691
46.82,96,90.0693521,5.93064786,16.3049906,18.467505
46.84,107,91.940549,15.059451,17.2078313,19.4237819
46.86,99,93.9656344,5.03436563,18.1881102,20.4566016
46.88,100,96.1618537,3.83814634,19.2546501,21.5743871
46.9,100,98.5489271,1.45107287,20.4175532,22.7867565
46.92,115,101.149487,13.8505131,21.6884281,24.1047335
46.94,108,103.989608,4.01039248,23.0806663,25.5410014
46.96,107,107.099453,-0.0994531677,24.6097784,27.1102138
46.98,141,110.514069,30.4859313,26.2938055,28.8293745
47,109,114.27435,-5.2743503,28.1538213,30.7183064
47.02,135,118.428237,16.5717634,30.2145406,32.8002332
47.04,128,123.032171,4.9678294,32.5050543,35.1025072
47.06,134,128.152891,5.84710915,35.0597044,37.6575251
47.08,155,133.869621,21.1303793,37.9191103,40.5038909
47.1,160,140.276736,19.7232639,41.1313478,43.6879051
47.12,149,147.487008,1.51299238,44.7532669,47.2654883
47.14,188,155.63553,32.3644698,48.8519116,51.3046914
47.16,169,164.884482,4.11551759,53.5059682,55.8890069
47.18,185,175.428889,9.57111142,58.8071113,61.1217846
47.2,206,187.503605,18.4963947,64.8610247,67.1321975
47.22,221,201.391808,19.6081917,71.7877219,74.0834079
47.24,241,217.435331,23.5646689,79.7205394,82.183913
47.26,269,236.047315,32.9526847,88.8027689,91.7035627
47.28,262,257.727843,4.27215721,99.1802773,102.996572
47.3,283,283.083732,-0.0837320947,110.987593,116.535231
47.32,350,312.855023,37.1449769,124.323936,132.960361
47.34,375,347.954275,27.0457252,139.214975,153.158851
47.36,397,389.534922,7.46507758,155.556966,178.387881
47.38,481,439.13712,41.8628798,173.044666,210.492847
47.4,554,499.07863,54.92137,191.096278,252.37331
47.42,605,573.708419,31.2915805,208.808808,309.28123
47.44,708,673.568162,34.4318379,224.99751,392.943027
47.46,862,827.403598,34.5964018,238.368853,533.397973
47.48,1200,1107.40502,92.5949789,247.817063,803.942136
47.5,1839,1655.87186,183.128139,252.729623,1347.48746
47.52,2870,2656.13083,213.869171,253.125758,2347.34144
47.54,4477,4168.97089,308.029111,249.532164,3863.76633
47.56,6289,5857.20773,431.792265,242.68202,5558.84466
47.58,7248,6869.8173,378.182698,233.23778,6580.8899
47.6,7040,6485.46088,554.539115,221.687386,6208.0754
47.62,5634,5162.27754,471.722458,208.414295,4898.15678
47.64,4341,3942.20852,398.791481,193.828798,3692.66498
47.66,3771,3366.6013,404.398702,178.439351,3132.43902
47.68,3872,3371.97008,500.029923,162.821364,3153.41771
47.7,4219,3537.91813,681.081871,147.525853,3334.65329
47.72,3925,3407.46358,517.536423,132.995524,3218.72118
47.74,3093,2854.49316,238.506837,119.526087,2679.21241
47.76,2083,2116.99199,-33.9919875,107.2713,1953.95833
47.78,1312,1452.90442,-140.904422,96.2725138,1300.86195
47.8,861,973.87881,-112.87881,86.4941881,831.607171
47.82,710,675.739639,34.2603609,77.8547509,542.100038
47.84,505,504.41971,0.580290308,70.2506498,378.376908
47.86,463,405.377254,57.6227465,63.5697706,286.008127
47.88,350,343.05941,6.94058994,57.7022025,229.550746
47.9,320,299.366476,20.6335241,52.5450569,191.00795
47.92,337,266.1814,70.8185998,48.0049813,162.356039
47.94,268,239.815391,28.1846085,43.999031,139.989169
47.96,238,218.336504,19.6634959,40.4545798,122.048019
47.98,247,200.548597,46.4514025,37.3087026,107.399374
48,208,185.627193,22.3728075,34.5072928,95.2728618
48.02,208,172.973288,35.0267121,32.0040742,85.1157568
48.04,195,162.139454,32.8605461,29.7596045,76.5200717
48.06,187,152.785121,34.214879,27.7403266,69.1787944
48.08,182,144.647019,37.352981,25.9176997,62.8571952
48.1,155,137.518852,17.4811482,24.2674255,57.3732766
48.12,165,131.236982,33.7630184,22.7687748,52.5841301
48.14,144,125.670161,18.329839,21.4040109,48.3762449
48.16,138,120.712052,17.2879482,20.1579043,44.6585123
48.18,130,116.275695,13.7243049,19.0173265,41.357102
48.2,122,112.289371,9.71062859,17.9709145,38.4116576
48.22,125,108.693465,16.3065354,17.0087932,35.7724379
48.24,126,105.43806,20.56194,16.1223475,33.3981436
48.26,124,102.481086,21.5189135,15.3040338,31.2542471
48.28,120,99.7868646,20.2131354,14.5472241,29.3116968
48.3,128,97.324964,30.675036,13.846078,27.5459032
48.32,118,95.0694156,22.9305844,13.1955554,25.935937
48.34,99,92.99749,6.00251002,12.5908331,24.4638921
48.36,112,91.0898534,20.9101466,12.0279718,23.1143741
48.38,115,89.3295931,25.6704069,11.5033543,21.8740873
48.4,108,87.7019511,20.2980489,11.0137551,20.7314996
48.42,107,86.194003,20.805997,10.5562929,19.6765675
48.44,93,84.7943917,8.20560829,10.128391,18.7005109
48.46,93,83.4931067,9.50689331,9.72774215,17.7956264
48.48,65,82.2812992,-17.2812992,9.35227989,16.9551318
48.5,92,81.1511278,10.8488722,9.00015281,16.173037
48.52,98,80.0956278,17.9043722,8.66970341,15.4440348
48.54,96,79.1086019,16.8913981,8.35945008,14.7634097
48.56,91,78.1845274,12.8154726,8.06807205,14.1269596
48.58,95,77.3184782,17.6815218,7.7943971,13.5309307
48.6,65,76.5060587,-11.5060587,7.53739186,12.9719606
48.62,84,75.7433479,8.25665215,7.29615441,12.4470305
48.64,95,75.0268534,19.9731466,7.06990907,11.9534235
48.66,87,74.3534724,12.6465276,6.85800326,11.4886894
48.68,104,73.7204593,30.2795407,6.65990603,11.0506136
48.7,82,73.1253988,8.87460118,6.47520812,10.63719
48.72,78,72.5661843,5.43381572,6.30362285,10.2465986
48.74,79,72.0409978,6.95900221,6.14498726,9.87718455
48.76,74,71.5482928,2.45170725,5.999262,9.52744049
48.78,72,71.086775,0.913224963,5.86652815,9.19599122
48.8,81,70.6553796,10.3446204,5.74697752,8.88157991
48.82,79,70.253237,8.74676303,5.64089107,8.58305602
48.84,78,69.8796203,8.12037971,5.54859684,8.29936473
48.86,56,69.5338606,-13.5338606,5.47039439,8.02953749
48.88,80,69.2152118,10.7847882,5.40642812,7.77268369
48.9,63,68.9227594,-5.9227594,5.3566037,7.52798323
48.92,76,68.6547202,7.34527978,5.31989411,7.29467992
48.94,75,68.4084925,6.59150754,5.29439568,7.07207558
48.96,75,68.1802012,6.8197988,5.27687892,6.85952477
48.98,62,67.9642908,-5.96429078,5.26238552,6.65643008
49,60,67.7537746,-7.75377456,5.24448244,6.46223791
49.02,62,67.5411057,-5.54110574,5.21613647,6.27643462
49.04,69,67.3197099,1.68029008,5.17125022,6.09854318
49.06,61,67.0856101,-6.08561014,5.10629026,5.92812
49.08,67,66.8382245,0.16177548,5.02108756,5.76475222
49.1,77,66.5797819,10.4202181,4.91825559,5.60805516
49.12,66,66.3137339,-0.313733894,4.80160471,5.45767002
49.14,90,66.0431941,23.9568059,4.67458342,5.31326185
49.16,76,65.7702478,10.2297522,4.53958999,5.17451766
49.18,59,65.4962462,-6.49624621,4.39826834,5.04114469
49.2,55,65.2225616,-10.2225616,4.25226472,4.91286889
49.22,71,64.9511291,6.04887093,4.10377093,4.78943348
49.24,60,64.6844324,-4.68443244,3.95551158,4.67059769
49.26,75,64.4250661,10.5749339,3.810307,4.55613552
49.28,61,64.1752337,-3.17523366,3.67057291,4.44583472
49.3,59,63.9364469,-4.93644691,3.53802067,4.33949577
49.32,55,63.7094761,-8.70947609,3.41360811,4.23693097
49.34,77,63.4944659,13.5055341,3.29765661,4.13796364
49.36,55,63.2911134,-8.29111342,3.19002955,4.04242729
49.38,61,63.0988376,-2.0988376,3.09030286,3.950165
49.4,68,62.9173199,5.08268014,2.99830592,3.86102871
49.42,66,62.7466059,3.25339415,2.91422411,3.77487865
49.44,57,62.5830517,-5.58305169,2.83454549,3.69158276
49.46,58,62.4275562,-4.42755619,2.76029364,3.61101625
49.48,59,62.2794368,-3.27943679,2.69090398,3.53306105
49.5,63,62.1380725,0.861927507,2.6258672,3.45760541
49.52,70,62.0029047,7.99709533,2.5647304,3.38454351
49.54,64,61.8734343,2.12656571,2.50709477,3.31377509
49.56,70,61.7492175,8.25078252,2.45261143,3.24520506
49.58,54,61.6298602,-7.62986017,2.40097642,3.17874323
49.6,58,61.5150126,-3.51501257,2.35192549,3.11430399
49.62,58,61.4043638,-3.40436382,2.30522903,3.05180602
49.64,55,61.297637,-6.29763699,2.26068725,2.99117208
49.66,53,61.1945845,-8.19458452,2.21812597,2.9323287
49.68,62,61.0949842,0.90501579,2.1773928,2.87520603
49.7,60,60.9986358,-0.998635785,2.13835383,2.81973758
49.72,56,60.9053579,-4.90535786,2.10089092,2.76586003
49.74,49,60.8149854,-11.8149854,2.06489925,2.71351309
49.76,69,60.7273677,8.27263233,2.03028544,2.66263928
49.78,72,60.6423663,11.3576337,1.99696584,2.61318381
49.8,46,60.559722,-14.559722,1.96473335,2.5650944
49.82,67,60.4786336,6.52136645,1.93283654,2.51832117
49.84,55,60.3979258,-5.39792575,1.90014772,2.4728165
49.86,56,60.3127047,-4.31270474,1.86181843,2.42853489
49.88,52,60.2390833,-8.23908327,1.8340048,2.38543288
49.9,59,60.1674366,-1.16743655,1.80712348,2.34346891
49.92,55,60.0976893,-5.09768928,1.78113881,2.30260325
49.94,64,60.02976,3.97023998,1.75600727,2.26279787
49.96,60,59.9635763,0.0364237411,1.73169262,2.2240164
49.98,55,59.8990699,-4.89906992,1.70816152,2.186224
50,64,59.836177,4.16382298,1.68538325,2.14938729
50.02,49,59.7748374,-10.7748374,1.66332951,2.11347431
50.04,81,59.7149945,21.2850055,1.6419743,2.07845442
50.06,69,59.6565953,9.34340472,1.62129375,2.04429822
50.08,46,59.5995899,-13.5995899,1.60126615,2.01097753
50.1,66,59.5439367,6.45606334,1.58187685,1.97846532
50.12,49,59.4895812,-10.4895812,1.56309719,1.94673562
50.14,51,59.4364882,-8.43648817,1.54491662,1.9157635
50.16,50,59.3846197,-9.38461967,1.52732112,1.88552504
50.18,56,59.3339408,-3.33394082,1.51029866,1.85599723
50.2,65,59.2844197,5.7155803,1.49383932,1.82715796
50.22,66,59.2360274,6.76397256,1.47793534,1.79898598
50.24,49,59.1887382,-10.1887382,1.46258126,1.77146086
50.26,64,59.1425295,4.85747048,1.44777401,1.74456293
50.28,60,59.0973819,0.902618127,1.43351298,1.71827327
50.3,60,59.0532791,0.946720922,1.41980003,1.69257368
50.32,61,59.0102079,1.98979206,1.40663937,1.66744661
50.34,64,58.9681578,5.03184216,1.39403715,1.64287518
50.36,67,58.9271199,8.07288008,1.38200063,1.61884312
50.38,68,58.8870855,9.11291448,1.37053671,1.59533475
50.4,54,58.8480435,-4.84804353,1.35964923,1.57233497
50.42,73,58.8099762,14.1900238,1.34933486,1.54982919
50.44,61,58.7728528,2.22714722,1.33957685,1.52780337
50.46,62,58.7366215,3.26337851,1.33033674,1.50624395
50.48,52,58.7012001,-6.70120011,1.32154529,1.48513786
50.5,60,58.6664692,1.33353078,1.31309556,1.46447245
50.52,47,58.6322736,-11.6322736,1.30484437,1.44423555
50.54,50,58.5984383,-8.59843833,1.29662842,1.42441539
50.56,45,58.5649738,-13.5649738,1.28846937,1.4050006
50.58,58,58.531425,-0.531424981,1.27992289,1.38598019
50.6,63,58.4979314,4.50206856,1.27113914,1.36734355
50.62,51,58.4645331,-7.46453305,1.26216807,1.34908043
50.64,56,58.4313091,-2.43130914,1.25309876,1.3311809
50.66,64,58.3983387,5.60166133,1.24401961,1.31363537
50.68,58,58.3656761,-0.365676142,1.23499424,1.29643457
50.7,64,58.3333517,5.6666483,1.22606161,1.27956952
50.72,50,58.3013878,-8.3013878,1.21725272,1.26303154
50.74,69,58.2698169,10.7301831,1.20860825,1.24681221
50.76,58,58.2386879,-0.238687912,1.20018511,1.23090342
50.78,67,58.2080599,8.79194009,1.19205007,1.21529726
50.8,58,58.1779899,-0.177989882,1.1842676,1.19998613
50.82,49,58.1485227,-9.1485227,1.1768898,1.18496261
50.84,50,58.1196868,-8.11968683,1.16995211,1.17021956
50.86,55,58.0914952,-3.09149516,1.1634742,1.15575003
50.88,54,58.0639485,-4.06394855,1.15746349,1.1415473
50.9,52,58.03704,-6.03703999,1.15191933,1.12760484
50.92,59,58.0107582,0.989241797,1.14683658,1.11391633
50.94,48,57.9850903,-9.98509028,1.14220829,1.10047565
50.96,50,57.9600236,-7.96002355,1.13802757,1.08727683
50.98,52,57.9355467,-5.9355467,1.1342887,1.07431412
51,47,57.9116505,-10.9116505,1.13098783,1.06158191
51.02,45,57.888328,-12.888328,1.12812338,1.04907477
51.04,57,57.8655485,-0.865548538,1.12569628,1.03676082
51.06,48,57.8169906,-9.81699061,1.12371003,0.998314908
51.08,66,57.5698323,8.43016768,1.12217082,0.760908756
51.1,64,57.3986254,6.60137455,1.12108759,0.599085035
51.12,46,57.3828686,-11.3828686,1.12047208,0.592330455
51.14,49,57.3676211,-8.36762112,1.12033891,0.585689461
51.16,46,57.3528982,-11.3528982,1.12070575,0.579159522
51.18,45,57.3387186,-12.3387186,1.12159344,0.572738175
51.2,67,57.3251041,9.67489586,1.12302622,0.566423026
51.22,62,57.3120807,4.68791926,1.12503203,0.560211746
51.24,58,57.2996783,0.700321746,1.12764281,0.55410207
51.26,44,57.287931,-13.287931,1.13089493,0.548091793
51.28,73,57.2768784,15.7231216,1.13482967,0.542178773
51.3,50,57.2665652,-7.26656525,1.13949381,0.536360921
51.32,65,57.2570427,7.74295726,1.14494033,0.530636206
51.34,54,57.2483691,-3.24836907,1.15122923,0.525002651
